34754;08.06.2023;;4;789255
34591;02.05.2023;;2;788777
35550;19.09.2023;;2;788765
35879;31.10.2023;;4;788046
34573;25.04.2023;;4;788692
35689;05.10.2023;;4;785644
35312;21.08.2023;;2;76085
34162;10.01.2023;;4;779761
35464;05.09.2023;;4;777492
34398;07.03.2023;;4;771717
34052;17.11.2022;;2;770841
29707;24.08.2021;;2;675740
30695;15.11.2021;;4;675740
33969;02.11.2022;;4;677039
33150;14.07.2022;;4;671250
35208;04.08.2023;;4;387913
28882;31.03.2021;;4;650189
29384;25.06.2021;;2;650189
32198;17.03.2022;;2;639909
28525;27.01.2021;;4;642474
28601;10.02.2021;;4;643665
28557;02.02.2021;;2;642983
28634;16.02.2021;;2;634603
27923;13.10.2020;;2;626898
32679;16.05.2022;;4;626898
34385;04.03.2023;;4;620049
27588;11.07.2020;;2;609047
34258;27.01.2023;;4;609047
27055;18.05.2020;;2;115051
26381;19.03.2020;;4;588811
26306;24.02.2020;;2;572926
33094;11.07.2022;;4;744366
32670;13.05.2022;;4;733284
32746;24.05.2022;;4;733259
34851;20.06.2023;;4;726682
35260;14.08.2023;;2;726682
32420;11.04.2022;;2;725739
31804;08.02.2022;;4;701919
31473;17.01.2022;;2;700737
31852;14.02.2022;;4;700737
30419;20.10.2021;;4;688547
30160;01.10.2021;;2;685728
30158;01.10.2021;;2;685726
31344;22.12.2021;;2;676659
31352;22.12.2021;;4;676659
29653;12.08.2021;;4;94124
34215;20.01.2023;;2;94124
29542;27.07.2021;;4;654759
28932;07.04.2021;;2;649902
29407;17.06.2021;;4;649902
29758;31.08.2021;;4;643398
28583;05.02.2021;;4;641157
28480;20.01.2021;;4;640834
28638;16.02.2021;;2;624081
33418;23.08.2022;;4;622817
27790;10.09.2020;;4;622812
27779;08.09.2020;;4;618664
29769;03.09.2021;;2;591164
33800;05.10.2022;;4;591164
4216;16.06.2015;;2;110044
34560;21.04.2023;;2;538388
26376;19.03.2020;;4;587271
26273;17.02.2020;;4;585206
25479;12.10.2019;;4;555915
30676;12.11.2021;;4;555932
25638;30.10.2019;;4;555919
26191;29.01.2020;;4;582153
29530;22.07.2021;;2;571796
33360;18.08.2022;;2;571416
33405;18.08.2022;;4;571416
25855;26.11.2019;;2;569030
25405;08.10.2019;;2;552396
34460;29.03.2023;;4;552272
25287;01.10.2019;;4;545918
33700;19.09.2022;;4;545917
32277;23.03.2022;;4;542159
28600;10.02.2021;;4;424311
23096;15.04.2019;;4;494043
35304;18.08.2023;;4;475090
32238;21.03.2022;;4;482423
25536;17.10.2019;;4;521821
28925;06.04.2021;;4;650180
28875;30.03.2021;;4;650176
35527;15.09.2023;;2;646629
35533;12.09.2023;;4;646629
34881;26.06.2023;;2;34847
28692;19.02.2021;;4;644284
34901;29.06.2023;;2;635156
4487;02.12.2015;;2;76555
27992;26.10.2020;;4;627568
29021;20.04.2021;;2;627682
28998;16.04.2021;;2;625760
28300;11.12.2020;;4;618887
27143;29.05.2020;;4;605887
26973;15.05.2020;;4;577057
26068;13.01.2020;;4;577051
27568;15.07.2020;;2;573503
26562;01.04.2020;;4;559944
26684;20.04.2020;;2;559944
27491;02.07.2020;;4;553205
32742;23.05.2022;;4;551617
27039;16.05.2020;;4;547143
24740;26.07.2019;;4;525100
13222;28.07.2017;;4;186330
21163;21.11.2018;;4;427585
13321;28.07.2017;;4;187399
26594;06.04.2020;;4;177548
35196;04.08.2023;;4;504990
35456;06.09.2023;;4;504993
13264;28.07.2017;;4;186646
26590;06.04.2020;;4;177429
35593;25.09.2023;;4;178343
35077;24.07.2023;;4;531379
12691;28.07.2017;;4;177846
35078;24.07.2023;;4;499051
26586;06.04.2020;;4;178393
26585;06.04.2020;;4;173216
26583;06.04.2020;;4;278607
26582;06.04.2020;;4;278398
11564;28.07.2017;;4;147365
26580;06.04.2020;;4;177426
12564;28.07.2017;;4;175795
19542;25.07.2018;;4;394485
34443;23.03.2023;;2;786459
34872;22.06.2023;;4;785846
34883;26.06.2023;;2;785846
35415;01.09.2023;;4;534387
34411;14.03.2023;;4;785729
34648;23.05.2023;;2;785450
35189;04.08.2023;;4;785445
36316;13.12.2023;;2;785320
36088;19.11.2023;;4;784662
34375;01.03.2023;;2;784657
34906;03.07.2023;;2;784649
34357;21.02.2023;;2;784309
34335;14.02.2023;;2;784140
35001;13.07.2023;;2;784169
34319;09.02.2023;;2;783999
35910;02.11.2023;;4;783999
34830;16.06.2023;;4;784061
35876;30.10.2023;;2;783784
34363;27.02.2023;;2;783783
34301;03.02.2023;;2;783633
35405;01.09.2023;;4;783499
34228;23.01.2023;;4;783484
35875;30.10.2023;;2;783482
34229;23.01.2023;;4;783481
35156;02.08.2023;;2;783481
34216;20.01.2023;;4;783037
34306;03.02.2023;;2;780257
34170;11.01.2022;;4;776424
34678;29.05.2023;;4;776245
34133;15.12.2022;;4;695936
34859;21.06.2023;;4;776230
34128;14.12.2022;;4;776200
35286;17.08.2023;;2;127741
35167;03.08.2023;;2;773957
35494;10.09.2023;;4;773957
34098;05.12.2022;;2;773517
34622;15.05.2023;;4;773517
35784;17.10.2023;;2;773174
34101;05.12.2022;;2;772966
35096;26.07.2023;;2;772948
17380;06.09.2017;;4;175057
34244;27.01.2023;;2;770881
35966;08.11.2023;;4;770881
34033;11.11.2022;;2;770685
34027;10.11.2022;;4;770391
34526;12.04.2023;;4;769423
34036;14.11.2022;;2;769407
34051;17.11.2022;;2;766802
33997;02.11.2022;;2;769319
34945;05.07.2023;;4;769319
33964;27.10.2022;;2;768616
28194;30.11.2020;;4;189162
33994;01.11.2022;;2;767921
33996;01.11.2022;;2;767920
34122;13.12.2022;;4;767920
33995;01.11.2022;;2;767917
11988;28.07.2017;;4;168786
25463;11.10.2019;;4;556304
25086;09.09.2019;;4;547108
1604;01.01.2012;;2;87684
33515;06.09.2022;;4;758179
33067;06.07.2022;;4;747152
34377;02.03.2023;;4;696891
29306;08.06.2021;;4;664635
29283;01.06.2021;;4;663318
28992;14.04.2021;;4;632650
34897;28.06.2023;;4;631072
27764;08.09.2020;;2;622807
13324;28.07.2017;;4;187407
33556;13.09.2022;;4;759096
35745;12.10.2023;;2;756322
36269;07.12.2023;;4;756322
33304;05.08.2022;;4;751710
35314;21.08.2023;;4;743692
36337;15.12.2023;;4;743672
32781;02.06.2022;;2;739562
32513;21.04.2022;;4;727077
35983;11.11.2023;;2;727077
32508;21.04.2022;;4;727018
32529;21.04.2022;;4;727024
34225;27.01.2023;;2;726462
32425;12.04.2022;;2;725424
32466;19.04.2022;;4;725424
33878;12.10.2022;;4;765155
36303;12.12.2023;;4;765156
33854;10.10.2022;;2;765054
33856;10.10.2022;;4;765054
33801;05.10.2022;;4;758566
33474;31.08.2022;;4;756564
34199;16.01.2023;;4;754544
33450;25.08.2022;;2;754537
34764;08.06.2023;;4;754537
33334;09.08.2022;;4;752399
33382;18.08.2022;;2;751962
33383;18.08.2022;;4;751962
33352;13.08.2022;;4;750609
33256;27.07.2022;;4;750419
33262;26.07.2022;;2;749741
35612;26.09.2023;;4;749013
33167;19.07.2022;;2;748994
34003;01.11.2022;;2;748720
35074;24.07.2023;;4;748720
29006;15.04.2021;;4;630350
32192;16.03.2022;;4;715182
31780;07.02.2022;;4;707917
32396;07.04.2022;;4;706314
35133;31.07.2023;;4;706315
26639;14.04.2020;;4;535324
35581;23.09.2023;;4;705528
36010;13.11.2023;;2;705528
34842;19.06.2023;;2;701109
31225;14.12.2021;;4;697837
32289;28.03.2022;;4;693828
30918;22.11.2021;;2;688905
30302;13.10.2021;;2;681134
28922;07.04.2021;;2;652636
29673;18.08.2021;;2;652575
28843;24.03.2021;;2;649050
29890;22.09.2021;;2;648274
11429;28.07.2017;;4;122710
24919;20.08.2019;;4;540650
32472;20.04.2022;;4;727733
32546;25.04.2022;;2;727733
32593;06.04.2022;;4;700053
33497;01.09.2022;;4;719028
35222;17.07.2023;;4;706015
33858;10.10.2022;;4;694759
33860;10.10.2022;;4;694757
29681;17.08.2021;;2;675742
30686;15.11.2021;;4;675742
28921;07.04.2021;;2;652600
29432;03.07.2021;;4;652600
29244;30.05.2021;;4;617438
35108;26.07.2023;;2;611785
35026;17.07.2023;;4;608548
26344;11.03.2020;;4;589471
33362;16.08.2022;;4;585169
27353;17.06.2020;;4;585164
34882;26.06.2023;;2;566758
10558;01.06.2017;;2;248473
16194;07.08.2017;;4;165613
36030;14.11.2023;;2;165613
36248;06.12.2023;;4;486858
36250;06.12.2023;;2;486858
26736;04.05.2020;;4;534416
10718;29.06.2017;;2;172057
35850;27.10.2023;;4;172057
15116;07.08.2017;;4;101271
35381;29.08.2023;;4;790881
34651;23.05.2023;;2;789949
18298;04.04.2018;;4;259348
34992;10.07.2023;;2;790513
35908;01.11.2023;;2;790371
34598;05.05.2023;;2;789706
34604;10.05.2023;;4;789620
35216;01.07.2023;;2;789447
34607;10.05.2023;;4;789128
34567;24.04.2023;;2;789093
36335;15.12.2023;;4;789093
34580;25.04.2023;;4;788969
34577;25.04.2023;;4;788913
35862;29.03.2023;;4;788834
34550;20.04.2023;;4;788821
34555;21.04.2023;;2;788821
36340;15.12.2023;;2;788160
35817;23.10.2023;;2;788348
34587;27.04.2023;;2;788322
34699;31.05.2023;;4;788322
35384;29.08.2023;;4;787970
34624;16.05.2023;;4;787822
34515;11.04.2023;;4;787062
34482;05.04.2023;;2;786164
36329;14.12.2023;;4;786164
34788;13.06.2023;;2;785759
34412;14.03.2023;;4;785749
34416;16.03.2023;;4;784823
34350;16.02.2023;;4;784318
34317;08.02.2023;;4;784060
34318;09.02.2023;;2;784059
34314;07.02.2023;;4;784055
34695;30.05.2023;;2;784055
34325;10.02.2023;;4;715024
34322;10.02.2023;;4;784040
34336;14.02.2023;;4;784026
35711;07.10.2023;;4;784024
34235;24.01.2023;;2;783529
34447;24.03.2023;;4;783529
17589;12.10.2017;;2;277824
34331;13.02.2023;;4;783168
34151;21.12.2022;;2;776488
34177;13.01.2023;;2;776448
34202;16.01.2023;;4;776448
34176;13.01.2023;;2;776432
34201;16.01.2023;;4;776432
34226;24.01.2023;;2;776385
34954;05.07.2023;;2;776319
34164;10.01.2023;;2;773953
34612;11.05.2023;;4;772705
19099;18.06.2018;;4;366607
21052;12.11.2018;;2;366607
28298;11.12.2020;;4;629207
33993;02.11.2022;;4;769181
33963;03.11.2022;;2;769164
35652;03.10.2023;;4;769164
31921;17.02.2022;;2;698560
31149;08.12.2021;;4;695103
33496;01.09.2022;;4;694820
31113;06.12.2021;;4;695089
31161;09.12.2021;;2;695089
31036;01.12.2021;;4;692826
35520;13.09.2023;;4;687594
30077;28.09.2021;;4;676353
29652;11.08.2021;;4;675741
30143;04.10.2021;;2;655626
28620;15.02.2021;;2;643507
28691;19.02.2021;;4;630606
35048;19.07.2023;;4;630605
36179;27.11.2023;;2;630605
33950;27.10.2022;;2;628375
26451;01.04.2020;;4;583488
27847;28.09.2020;;2;583488
25958;11.12.2019;;2;569167
28801;19.03.2021;;4;409172
34593;01.04.2020;;4;168026
919;21.08.2011;;2;92270
31176;10.12.2021;;4;92270
5063;12.07.2016;;2;170933
10014;01.05.2017;;2;187924
1483;05.12.2011;;2;96512
34316;01.02.2023;;4;158947
34154;22.12.2022;;2;192946
18873;11.05.2018;;2;93411
32675;13.05.2022;;2;93305
18862;11.05.2018;;2;92215
18874;11.05.2018;;2;304766
9779;03.04.2017;;2;190793
29441;05.07.2021;;4;335321
5289;19.08.2016;;2;173480
16345;07.08.2017;;4;173480
9988;01.05.2017;;2;187624
9690;27.03.2017;;2;189823
1029;21.08.2011;;2;93779
26799;04.05.2020;;4;93779
34387;06.03.2023;;4;765159
34813;14.06.2023;;2;762863
35538;17.09.2023;;4;762863
33694;12.09.2022;;4;758945
33551;12.09.2022;;4;758968
32943;23.06.2022;;4;744598
34844;20.06.2023;;4;743509
34404;10.03.2023;;4;742405
32902;20.06.2022;;2;740971
34020;01.11.2022;;2;731546
32877;12.06.2022;;4;718541
32564;27.04.2022;;2;702128
30994;29.11.2021;;4;694193
28794;10.03.2021;;4;645541
29012;16.04.2021;;2;636180
28898;01.04.2021;;4;635404
34763;08.06.2023;;4;634510
28177;26.11.2020;;4;630575
28176;26.11.2020;;4;630576
32017;24.02.2022;;4;609209
3748;29.09.2014;;2;99425
26410;29.03.2020;;4;592477
34779;13.06.2023;;2;592477
30237;06.10.2021;;4;583119
26081;15.01.2020;;4;577340
35132;31.07.2023;;2;562276
35182;03.08.2023;;2;562280
25643;31.10.2019;;2;560688
29735;27.08.2021;;4;560688
1601;01.01.2012;;2;6122
29561;29.07.2021;;2;669120
19655;05.08.2018;;4;387945
11518;28.07.2017;;4;128372
32234;21.03.2022;;4;419558
32437;13.04.2022;;2;419558
23232;17.04.2019;;4;258641
35316;21.08.2023;;4;421190
12718;28.07.2017;;4;178152
21298;12.12.2018;;4;446294
20562;05.10.2018;;4;425203
36252;06.12.2023;;4;371416
22393;27.03.2019;;4;478342
21448;14.01.2019;;4;396359
25729;11.11.2019;;4;175370
11558;28.07.2017;;4;146922
11411;28.07.2017;;4;120317
35457;06.09.2023;;2;120317
11067;28.07.2017;;4;72800
15036;07.08.2017;;4;99401
945;21.08.2011;;2;94222
17704;13.11.2017;;2;281138
16180;07.08.2017;;4;164818
34798;14.06.2023;;2;95270
27346;17.06.2020;;4;257677
10777;29.06.2017;;2;167776
27197;02.06.2020;;4;167776
34012;04.11.2022;;4;765687
34519;12.04.2023;;4;752146
32171;11.03.2022;;4;717816
35064;21.07.2023;;2;715185
31849;14.02.2022;;2;707296
31737;01.02.2022;;2;707158
35032;17.07.2023;;4;707158
31742;03.02.2022;;4;708198
31898;16.02.2022;;2;708198
31701;01.02.2022;;4;708199
31084;06.12.2021;;4;694397
30346;13.10.2021;;2;688464
31854;14.02.2022;;4;688464
29813;10.09.2021;;4;682146
29422;01.07.2021;;4;666208
29624;06.08.2021;;4;666222
29395;28.06.2021;;4;665115
29310;06.06.2021;;2;663051
30339;18.10.2021;;2;636910
31242;15.12.2021;;4;636910
29606;02.08.2021;;2;628317
35362;25.08.2023;;4;628317
35131;31.07.2023;;2;629251
28859;19.03.2021;;2;591304
1892;18.05.2012;;2;100971
3400;12.12.2013;;2;118119
8426;28.10.2016;;2;177359
10041;01.05.2017;;2;90247
17567;01.10.2017;;2;192354
9981;01.05.2017;;2;158571
9481;01.02.2017;;2;178415
4428;30.10.2015;;2;158244
26789;04.05.2020;;4;158244
9980;01.05.2017;;2;117442
4430;30.10.2015;;2;158257
10043;01.05.2017;;2;169039
24933;20.08.2019;;2;542215
34144;20.12.2022;;4;760705
34010;07.11.2022;;2;758288
33198;21.07.2022;;4;749252
33022;05.07.2022;;2;744664
33279;01.08.2022;;4;744664
33023;05.07.2022;;2;744665
33242;26.07.2022;;4;744665
34620;11.05.2023;;4;739370
32706;19.05.2022;;4;734940
32707;19.05.2022;;4;734951
35034;17.07.2023;;4;786253
34433;21.03.2022;;4;786243
34445;23.03.2023;;4;786222
34484;05.04.2023;;2;786037
34505;07.04.2023;;4;786037
34418;18.03.2023;;4;785867
34950;05.07.2023;;2;477346
34422;20.03.2023;;2;785774
35301;18.08.2023;;4;785772
35749;12.10.2023;;2;785772
34391;06.03.2023;;2;784883
36336;15.12.2023;;4;784883
34349;16.02.2023;;4;784425
35801;17.10.2023;;2;784425
34329;13.02.2023;;4;784133
34344;16.02.2023;;4;784043
35040;18.07.2023;;2;783565
35044;19.07.2023;;4;783565
34212;17.01.2023;;2;783165
34174;11.01.2023;;2;782872
25082;09.09.2019;;4;193153
34625;16.05.2023;;4;778972
34140;15.12.2022;;4;776553
34124;13.12.2022;;2;775450
35517;13.09.2023;;4;775450
34121;12.12.2022;;4;775024
34116;12.12.2022;;2;774460
36224;05.12.2023;;4;774460
34353;20.02.2023;;4;774166
34099;05.12.2022;;4;774074
35398;01.09.2023;;2;772307
34084;30.11.2022;;4;772301
34611;11.05.2023;;4;771611
34169;11.01.2023;;2;771641
34028;11.11.2022;;4;770832
34030;11.11.2022;;4;770636
34026;10.11.2022;;4;769849
33987;02.11.2022;;4;769346
35012;14.07.2023;;2;768447
35639;30.09.2023;;4;746949
33171;19.07.2022;;4;746952
33073;06.07.2022;;4;746386
33059;06.07.2022;;4;746381
33056;06.07.2022;;4;746316
33290;02.08.2022;;4;745763
34849;20.06.2023;;4;744882
35261;14.08.2023;;2;744882
36071;16.11.2023;;4;743627
32924;21.06.2022;;4;743612
35315;21.08.2023;;4;743610
33230;22.07.2022;;4;743607
30045;24.09.2021;;4;277940
34223;24.01.2023;;2;670379
29456;09.07.2021;;4;607701
36003;15.11.2023;;2;666970
36065;16.11.2023;;4;666970
28983;13.04.2021;;2;653779
29576;02.08.2021;;4;653779
28577;05.02.2021;;4;636210
33460;29.08.2022;;4;637920
33017;04.07.2022;;4;627321
27938;12.10.2020;;2;626573
28031;30.10.2020;;4;615793
27229;02.06.2020;;2;607380
35354;25.08.2023;;4;607380
34782;13.06.2023;;2;591082
35927;03.11.2023;;2;585107
34698;31.05.2023;;2;562130
36357;18.12.2023;;4;562130
35047;19.07.2023;;4;562115
34392;06.03.2023;;4;561013
27499;03.07.2020;;4;558701
27019;16.05.2020;;4;556280
33518;06.09.2022;;2;755309
35499;11.09.2023;;4;755309
34197;16.01.2023;;4;754814
32973;26.06.2022;;4;742887
34191;16.01.2023;;4;730795
31809;09.02.2022;;4;708801
35871;30.10.2023;;2;698820
35278;16.08.2023;;2;696655
31066;03.12.2021;;4;694671
31032;01.12.2021;;4;693703
31064;03.12.2021;;4;693286
31062;03.12.2021;;4;693043
31024;01.12.2021;;4;694776
30899;23.11.2021;;4;693361
31038;01.12.2021;;4;691386
30516;29.10.2021;;4;690651
30518;29.10.2021;;4;690649
33162;15.07.2022;;4;661247
29094;28.04.2021;;4;656083
29620;05.08.2021;;2;641923
28399;05.01.2021;;4;636205
35095;26.07.2023;;2;627380
29264;02.06.2021;;2;619686
32331;31.03.2022;;2;186421
32332;31.03.2022;;4;186421
21880;19.02.2019;;4;258350
36358;18.12.2023;;4;410118
21805;15.02.2019;;4;383751
21237;06.12.2018;;4;383604
26483;02.04.2020;;4;424997
11319;28.07.2017;;4;110934
21041;05.11.2018;;4;436649
21686;05.02.2019;;4;338002
27377;20.06.2020;;4;540015
28299;11.12.2020;;4;620841
26389;23.03.2020;;2;569147
24977;22.08.2019;;2;542737
29299;04.06.2021;;4;542737
32828;07.06.2022;;4;433238
26304;24.02.2020;;4;433205
31376;27.12.2021;;4;698816
36181;27.11.2023;;4;696008
30089;28.09.2021;;4;685376
34617;12.05.2023;;2;679095
35335;22.08.2023;;4;676733
35841;27.10.2023;;2;676733
33971;02.11.2022;;4;675127
28373;22.12.2020;;4;635729
33376;17.08.2022;;4;652834
33523;07.09.2022;;4;609961
18317;05.04.2018;;4;102667
25777;13.11.2019;;4;563393
34115;12.12.2022;;4;551854
25013;26.08.2019;;4;543861
33160;17.07.2022;;4;541457
29315;09.06.2021;;4;663619
33527;07.09.2022;;2;758214
33343;12.08.2022;;4;753552
33371;17.08.2022;;4;745492
32944;23.06.2022;;4;744603
32481;20.04.2022;;4;727703
32480;20.04.2022;;2;727069
32020;25.02.2022;;4;714890
32021;25.02.2022;;4;714889
32037;28.02.2022;;4;712439
32063;01.02.2022;;4;687340
31838;11.02.2022;;4;709833
30035;23.09.2021;;4;684262
34873;23.06.2023;;4;674835
29608;04.08.2021;;4;674829
29468;13.07.2021;;2;669951
34019;01.11.2022;;2;646444
28602;11.02.2021;;4;631719
28323;16.12.2020;;4;624307
34439;22.03.2023;;4;624125
36320;15.12.2023;;4;607963
26187;29.01.2020;;4;581297
25922;06.12.2019;;2;571408
35592;25.09.2023;;4;743599
32418;11.04.2022;;4;725925
33832;08.10.2022;;4;697867
30930;24.11.2021;;4;694485
30688;15.11.2021;;2;693087
35651;03.10.2023;;4;693087
30952;25.11.2021;;4;693079
30723;15.11.2021;;2;693062
32678;16.05.2022;;4;693062
29056;26.04.2021;;2;656699
27852;29.09.2020;;4;624884
29159;17.05.2021;;4;189459
29157;17.05.2021;;4;371269
29160;17.05.2021;;4;123756
29155;17.05.2021;;4;188871
28550;01.02.2021;;4;204548
29161;17.05.2021;;4;371780
28014;30.10.2020;;4;128735
32253;21.03.2022;;4;559654
3471;04.02.2014;;2;92119
33095;10.07.2022;;4;92119
25642;31.10.2019;;2;553682
26710;28.04.2020;;4;588661
28748;03.03.2021;;4;566189
27576;22.07.2020;;4;566182
25857;25.11.2019;;4;568074
25981;15.12.2019;;4;560459
34649;23.05.2023;;2;560455
34650;23.05.2023;;4;560455
27046;20.05.2020;;2;553961
29518;20.07.2021;;4;553961
25262;30.09.2019;;4;552145
28728;19.02.2021;;4;610666
27302;14.06.2020;;4;608167
2898;30.05.2013;;2;6097
31155;09.12.2021;;4;588724
32749;25.05.2022;;2;588724
26377;19.03.2020;;4;588660
26201;02.02.2020;;4;582609
26084;14.01.2020;;4;577328
26083;14.01.2020;;4;577343
25941;09.12.2019;;4;562869
35666;07.09.2023;;4;562547
28182;26.11.2020;;2;628468
28183;26.11.2020;;4;628468
34299;06.02.2023;;2;713259
34419;20.03.2023;;4;705811
31096;06.12.2021;;4;696005
30166;01.10.2021;;4;685800
36311;13.12.2023;;4;679332
29687;19.08.2021;;4;675985
35673;04.10.2023;;4;661915
35916;02.11.2023;;2;661915
29411;27.06.2021;;4;665751
28792;09.03.2021;;4;646697
28706;19.02.2021;;4;629895
29019;20.04.2021;;4;624249
33855;01.10.2022;;4;374037
27759;09.09.2020;;2;621811
35498;11.09.2023;;4;621811
27681;17.08.2020;;2;619208
27768;07.09.2020;;4;615429
34667;25.05.2023;;4;560797
30573;03.11.2021;;4;530420
20817;28.10.2018;;4;386425
20474;20.09.2018;;4;420978
25690;06.11.2019;;2;533139
25670;31.10.2019;;4;531630
34771;09.06.2023;;2;531683
35814;23.10.2023;;4;531683
27359;17.06.2020;;4;512579
31444;11.01.2022;;4;387478
18502;27.04.2018;;4;369405
26351;12.03.2020;;4;589757
26284;19.02.2020;;2;586373
27018;16.05.2020;;4;586373
25602;28.10.2019;;2;560015
26653;14.04.2020;;2;573221
26652;14.04.2020;;2;573220
25811;18.11.2019;;4;563394
25510;14.10.2019;;4;555081
25621;30.10.2019;;2;555081
35502;11.09.2023;;2;547235
34831;16.06.2023;;2;189664
28051;06.11.2020;;4;437577
33491;02.09.2022;;2;557128
34005;03.11.2022;;4;557128
30046;24.09.2021;;4;555848
33559;13.09.2022;;2;759211
36274;08.12.2023;;4;759211
33554;13.09.2022;;4;759202
33553;13.09.2022;;4;752123
33155;15.07.2022;;2;748202
36270;07.12.2023;;4;748202
33140;12.07.2022;;4;746318
35495;11.09.2023;;4;744891
35919;02.11.2023;;2;744891
33406;22.08.2022;;2;743847
33469;30.08.2022;;4;743847
31794;08.02.2022;;4;707267
31948;18.02.2022;;4;707268
31792;08.02.2022;;4;707266
34853;20.06.2023;;2;696966
31336;16.12.2021;;2;696913
34360;21.02.2023;;4;681979
29826;12.09.2021;;4;681323
2873;27.05.2013;;2;110331
15383;07.08.2017;;4;110331
26300;21.02.2020;;4;586334
26035;30.12.2019;;4;559316
25727;11.11.2019;;4;410168
33574;15.09.2022;;2;569995
25962;12.12.2019;;2;569812
2461;19.11.2012;;2;107669
31428;01.01.2022;;4;555942
25216;22.09.2019;;4;550526
25217;22.09.2019;;4;550524
33701;16.09.2022;;2;759707
34984;10.07.2023;;4;759707
33552;12.09.2022;;4;759172
33567;14.09.2022;;2;759172
33539;12.09.2022;;2;758691
34750;08.06.2023;;2;752322
35865;30.10.2023;;4;752322
33272;01.08.2022;;4;751464
33336;11.08.2022;;4;751029
34961;07.07.2023;;4;550201
35270;15.08.2023;;4;548271
31353;22.12.2021;;2;548244
31354;22.12.2021;;4;548244
35940;01.11.2023;;4;548232
26584;06.04.2020;;4;177659
32974;27.06.2022;;2;743340
35433;05.09.2023;;4;740402
34280;01.02.2023;;4;738246
33041;02.06.2022;;4;736868
32753;26.05.2022;;4;735719
35473;07.09.2023;;4;731862
35478;07.09.2023;;4;277932
34518;12.04.2023;;4;731589
24388;04.07.2019;;4;523299
33561;13.09.2022;;4;758431
34342;16.02.2023;;4;749846
34725;05.06.2023;;4;728459
32436;13.04.2022;;2;726327
33355;13.08.2022;;4;724876
32468;19.04.2022;;4;724521
31951;18.02.2022;;4;712240
31831;10.02.2022;;4;709308
31481;17.01.2022;;4;705412
31243;15.12.2021;;4;697157
30488;19.10.2021;;2;689569
34934;05.07.2023;;4;689569
30404;18.10.2021;;4;688524
30827;19.11.2021;;2;688524
29353;21.06.2021;;4;663438
29356;21.06.2021;;4;663688
34953;05.07.2023;;2;661786
28426;14.01.2021;;4;638499
28263;07.12.2020;;2;629520
33941;25.10.2022;;4;634495
28700;19.02.2021;;4;630602
36025;14.11.2023;;2;630602
29845;14.09.2021;;2;630721
27757;04.09.2020;;4;621391
26936;15.04.2020;;2;601003
31455;12.01.2022;;4;601003
25145;12.09.2019;;4;547838
25975;16.12.2019;;4;572917
25918;06.12.2019;;4;569726
24935;19.08.2019;;4;541577
28958;09.04.2021;;2;541577
35057;20.07.2023;;4;522615
35269;15.08.2023;;2;763942
34483;05.04.2023;;2;760250
35497;11.09.2023;;4;760250
36258;06.12.2023;;2;758948
30290;12.10.2021;;4;688726
34791;13.06.2023;;2;688726
33509;05.09.2022;;4;756544
33487;01.09.2022;;4;755883
33443;24.08.2022;;4;754852
34067;23.11.2022;;4;754905
33407;22.08.2022;;2;753915
20560;05.10.2018;;4;424994
26454;01.04.2020;;4;538958
36130;22.11.2023;;4;766509
33919;18.10.2022;;4;766507
33404;22.08.2022;;4;754358
33333;09.08.2022;;4;748739
32792;03.06.2022;;4;740036
32942;23.06.2022;;4;705330
30821;18.11.2021;;4;692235
33851;01.04.2022;;4;685982
29804;09.09.2021;;4;651280
34237;25.01.2023;;4;649952
35124;31.07.2023;;4;628513
35882;31.10.2023;;4;626579
28429;14.01.2021;;4;629872
32995;24.06.2022;;4;745453
34874;26.06.2023;;2;558627
35320;21.08.2023;;4;558627
35613;26.09.2023;;4;730799
32677;13.05.2022;;4;731637
32643;08.05.2022;;4;731597
34333;14.02.2023;;4;728759
33127;13.07.2022;;2;725626
33944;26.10.2022;;2;723695
33947;26.10.2022;;4;723695
34960;06.07.2023;;4;713464
33387;17.08.2022;;4;713985
36004;15.11.2023;;2;705872
36066;16.11.2023;;4;705872
31259;16.12.2021;;4;697879
31253;16.12.2021;;4;697881
31255;16.12.2021;;4;697748
31290;17.12.2021;;4;697920
31291;17.12.2021;;4;697918
31254;16.12.2021;;4;697875
31252;16.12.2021;;4;697874
31228;15.12.2021;;4;696409
31230;15.12.2021;;4;697921
33809;06.10.2022;;2;692510
31043;01.12.2021;;2;693597
34946;05.07.2023;;4;693597
30191;05.10.2021;;4;683190
35050;19.07.2023;;2;684195
35452;05.09.2023;;4;684195
29699;23.08.2021;;2;677672
29736;27.08.2021;;4;677672
29173;19.05.2021;;4;638328
29184;19.05.2021;;2;638328
33791;05.10.2022;;4;625110
27749;02.09.2020;;2;621692
28985;13.04.2021;;4;621274
27739;30.08.2020;;4;622381
27777;08.09.2020;;4;618740
27778;08.09.2020;;4;618739
26935;01.03.2020;;2;590452
26269;14.02.2020;;2;585165
27204;02.06.2020;;4;585165
26267;14.02.2020;;2;585392
26794;04.05.2020;;4;585392
32446;14.04.2022;;4;561039
25639;30.10.2019;;4;560977
29020;19.04.2021;;2;553613
29777;06.09.2021;;2;547845
30554;02.01.2021;;4;547845
33888;13.10.2022;;4;765722
33896;14.10.2022;;2;765722
33760;27.09.2022;;4;762864
33770;28.09.2022;;4;762860
33745;23.09.2022;;4;761185
33737;22.09.2022;;4;761108
33449;25.08.2022;;2;754813
